Campaign_ID,Campaign_Type,Channel_Used,Conversion_Rate,Customer_Segment,Date,Engagement_Score_Segment,Click_Thru_Rate
60036,Search,Instagram,0.15,Outdoor Adventurers,Friday,Greater than or equal to 7,0.051337593
60037,Search,YouTube,0.02,Outdoor Adventurers,Saturday,Greater than or equal to 7,0.098243331
60040,Influencer,Google Ads,0.1,Tech Enthusiasts,Tuesday,Greater than or equal to 7,0.297051171
60041,Email,Website,0.04,Fashionistas,Wednesday,Greater than or equal to 7,0.022323783
60042,Influencer,Email,0.09,Fashionistas,Thursday,Greater than or equal to 7,0.186729858
60043,Influencer,YouTube,0.1,Outdoor Adventurers,Friday,Greater than or equal to 7,0.153061224
60046,Influencer,Website,0.13,Health & Wellness,Monday,Greater than or equal to 7,0.065060589
60051,Display,YouTube,0.05,Fashionistas,Saturday,Greater than or equal to 7,0.342881213
60052,Influencer,YouTube,0.14,Health & Wellness,Sunday,Greater than or equal to 7,0.113242009
60054,Social Media,Instagram,0.05,Tech Enthusiasts,Tuesday,Greater than or equal to 7,0.041237113
60056,Display,Facebook,0.14,Outdoor Adventurers,Thursday,Greater than or equal to 7,0.126216968
60058,Search,Facebook,0.05,Health & Wellness,Saturday,Greater than or equal to 7,0.086997389
60059,Influencer,Instagram,0.03,Outdoor Adventurers,Sunday,Greater than or equal to 7,0.102951975
60064,Social Media,Website,0.02,Health & Wellness,Friday,Greater than or equal to 7,0.078980359
60068,Display,Instagram,0.02,Health & Wellness,Tuesday,Greater than or equal to 7,0.080387049
60069,Email,Facebook,0.09,Foodies,Wednesday,Greater than or equal to 7,0.706790123
60071,Social Media,Facebook,0.12,Foodies,Friday,Greater than or equal to 7,0.080480699
60072,Email,Email,0.05,Foodies,Saturday,Greater than or equal to 7,0.103057459
60073,Email,Google Ads,0.04,Foodies,Sunday,Greater than or equal to 7,0.126440267
60074,Influencer,YouTube,0.01,Tech Enthusiasts,Monday,Greater than or equal to 7,0.047122393
60077,Email,Website,0.04,Fashionistas,Thursday,Greater than or equal to 7,0.31969697
60079,Search,Google Ads,0.15,Outdoor Adventurers,Saturday,Greater than or equal to 7,0.106175173
60085,Social Media,Email,0.12,Foodies,Friday,Greater than or equal to 7,0.037204865
60092,Social Media,Email,0.08,Health & Wellness,Friday,Greater than or equal to 7,0.058159137
60095,Influencer,Email,0.07,Health & Wellness,Monday,Greater than or equal to 7,0.272649936
60096,Email,Email,0.07,Fashionistas,Tuesday,Greater than or equal to 7,0.07775
60101,Display,Google Ads,0.03,Outdoor Adventurers,Sunday,Greater than or equal to 7,0.429018789
60107,Influencer,Facebook,0.14,Tech Enthusiasts,Saturday,Greater than or equal to 7,0.014967926
60108,Search,Google Ads,0.15,Tech Enthusiasts,Sunday,Greater than or equal to 7,0.089666484
60110,Influencer,Instagram,0.02,Outdoor Adventurers,Tuesday,Greater than or equal to 7,0.134680591
60111,Display,Facebook,0.04,Foodies,Wednesday,Greater than or equal to 7,0.119599506
60117,Display,Website,0.05,Health & Wellness,Tuesday,Greater than or equal to 7,0.056451613
60119,Social Media,Google Ads,0.02,Health & Wellness,Thursday,Greater than or equal to 7,0.112798805
60120,Social Media,Email,0.01,Foodies,Friday,Greater than or equal to 7,0.091240876
60122,Search,Google Ads,0.08,Tech Enthusiasts,Sunday,Greater than or equal to 7,0.057593165
60123,Search,Google Ads,0.06,Tech Enthusiasts,Monday,Greater than or equal to 7,0.119295635
60124,Email,Website,0.07,Foodies,Tuesday,Greater than or equal to 7,0.826560951
60125,Social Media,Email,0.14,Foodies,Wednesday,Greater than or equal to 7,0.417594655
60128,Influencer,YouTube,0.06,Health & Wellness,Saturday,Greater than or equal to 7,0.076471866
60129,Search,Facebook,0.04,Health & Wellness,Sunday,Greater than or equal to 7,0.065376918
60130,Display,Facebook,0.1,Outdoor Adventurers,Monday,Greater than or equal to 7,0.162238459
60131,Email,Instagram,0.1,Foodies,Tuesday,Greater than or equal to 7,0.348792271
60132,Display,Facebook,0.08,Health & Wellness,Wednesday,Greater than or equal to 7,0.013242784
60137,Search,Email,0.08,Tech Enthusiasts,Monday,Greater than or equal to 7,0.142195071
60142,Social Media,Email,0.13,Tech Enthusiasts,Saturday,Greater than or equal to 7,0.054928288
60145,Display,Email,0.03,Tech Enthusiasts,Tuesday,Greater than or equal to 7,0.105760518
60147,Influencer,Email,0.01,Health & Wellness,Thursday,Greater than or equal to 7,0.019174821
60151,Search,Google Ads,0.02,Fashionistas,Monday,Greater than or equal to 7,0.103104638
60152,Influencer,Website,0.13,Foodies,Tuesday,Greater than or equal to 7,0.606901725
60153,Display,Email,0.03,Foodies,Wednesday,Greater than or equal to 7,0.13646789
60154,Influencer,Website,0.13,Outdoor Adventurers,Thursday,Greater than or equal to 7,0.040236928
60158,Display,Instagram,0.14,Fashionistas,Monday,Greater than or equal to 7,0.020653029
60159,Display,YouTube,0.12,Tech Enthusiasts,Tuesday,Greater than or equal to 7,0.131860923
60162,Social Media,Email,0.08,Foodies,Friday,Greater than or equal to 7,0.100190936
60163,Social Media,Instagram,0.15,Outdoor Adventurers,Saturday,Greater than or equal to 7,0.071823204
60166,Influencer,YouTube,0.1,Fashionistas,Tuesday,Greater than or equal to 7,0.042731073
60168,Search,Instagram,0.12,Tech Enthusiasts,Thursday,Greater than or equal to 7,0.133152583
60170,Search,Website,0.01,Foodies,Saturday,Greater than or equal to 7,0.101782178
60172,Display,YouTube,0.14,Tech Enthusiasts,Monday,Greater than or equal to 7,0.408320493
60173,Email,Website,0.07,Health & Wellness,Tuesday,Greater than or equal to 7,0.45683728
60176,Display,YouTube,0.07,Outdoor Adventurers,Friday,Greater than or equal to 7,0.22416144
60178,Social Media,Instagram,0.04,Fashionistas,Sunday,Greater than or equal to 7,0.059966394
60183,Display,Google Ads,0.05,Outdoor Adventurers,Friday,Greater than or equal to 7,0.08025517
60184,Social Media,Google Ads,0.03,Tech Enthusiasts,Saturday,Greater than or equal to 7,0.064552661
60185,Email,Email,0.13,Fashionistas,Sunday,Greater than or equal to 7,0.116807777
60189,Social Media,Facebook,0.1,Fashionistas,Thursday,Greater than or equal to 7,0.094150225
60190,Search,Email,0.03,Fashionistas,Friday,Greater than or equal to 7,0.534230544
60191,Search,Instagram,0.02,Health & Wellness,Saturday,Greater than or equal to 7,0.101501305
60195,Search,Facebook,0.02,Fashionistas,Wednesday,Greater than or equal to 7,0.229654404
60196,Influencer,Email,0.1,Health & Wellness,Thursday,Greater than or equal to 7,0.022649649
60198,Display,YouTube,0.11,Tech Enthusiasts,Saturday,Greater than or equal to 7,0.026909091
60202,Display,Email,0.09,Tech Enthusiasts,Wednesday,Greater than or equal to 7,0.05177955
60203,Display,Instagram,0.06,Health & Wellness,Thursday,Greater than or equal to 7,0.021173848
60204,Email,Email,0.07,Health & Wellness,Friday,Greater than or equal to 7,0.029411765
60206,Influencer,Email,0.06,Tech Enthusiasts,Sunday,Greater than or equal to 7,0.063162544
60207,Email,Website,0.02,Outdoor Adventurers,Monday,Greater than or equal to 7,0.073856483
60209,Social Media,Facebook,0.01,Tech Enthusiasts,Wednesday,Greater than or equal to 7,0.645103324
60218,Email,Email,0.04,Foodies,Friday,Greater than or equal to 7,0.179034158
60220,Search,Google Ads,0.12,Fashionistas,Sunday,Greater than or equal to 7,0.128530806
60227,Social Media,Instagram,0.02,Tech Enthusiasts,Saturday,Greater than or equal to 7,0.031937906
60228,Search,YouTube,0.01,Fashionistas,Sunday,Greater than or equal to 7,0.252275683
60230,Search,Google Ads,0.06,Foodies,Tuesday,Greater than or equal to 7,0.155668628
60233,Display,Facebook,0.08,Fashionistas,Friday,Greater than or equal to 7,0.167085077
60235,Display,Email,0.09,Health & Wellness,Sunday,Greater than or equal to 7,0.083302204
60238,Social Media,Google Ads,0.03,Health & Wellness,Wednesday,Greater than or equal to 7,0.107692308
60240,Influencer,YouTube,0.01,Fashionistas,Friday,Greater than or equal to 7,0.06773708
60241,Email,Instagram,0.01,Fashionistas,Saturday,Greater than or equal to 7,0.069296375
60242,Social Media,Facebook,0.03,Foodies,Sunday,Greater than or equal to 7,0.53
60250,Display,Instagram,0.05,Foodies,Monday,Greater than or equal to 7,0.041693393
60251,Email,Instagram,0.05,Tech Enthusiasts,Tuesday,Greater than or equal to 7,0.101530907
60254,Influencer,Google Ads,0.02,Tech Enthusiasts,Friday,Greater than or equal to 7,0.111165049
60260,Email,Website,0.08,Outdoor Adventurers,Thursday,Greater than or equal to 7,0.330275229
60263,Search,YouTube,0.05,Foodies,Sunday,Greater than or equal to 7,0.162217659
60267,Search,Website,0.04,Tech Enthusiasts,Thursday,Greater than or equal to 7,0.020674646
60268,Influencer,Facebook,0.05,Health & Wellness,Friday,Greater than or equal to 7,0.01721881
60270,Search,Facebook,0.11,Tech Enthusiasts,Sunday,Greater than or equal to 7,0.093190723
60271,Email,YouTube,0.05,Health & Wellness,Monday,Greater than or equal to 7,0.173091459
60272,Social Media,Email,0.1,Outdoor Adventurers,Tuesday,Greater than or equal to 7,0.030308049
60273,Search,Website,0.04,Tech Enthusiasts,Wednesday,Greater than or equal to 7,0.057960304
60275,Influencer,Website,0.09,Foodies,Friday,Greater than or equal to 7,0.203508772
60276,Email,Email,0.11,Outdoor Adventurers,Saturday,Greater than or equal to 7,0.039428231
60277,Social Media,Facebook,0.12,Tech Enthusiasts,Sunday,Greater than or equal to 7,0.131697342
60278,Display,Facebook,0.09,Tech Enthusiasts,Monday,Greater than or equal to 7,0.174662966
60281,Email,Facebook,0.01,Health & Wellness,Thursday,Greater than or equal to 7,0.096437659
60284,Display,Website,0.08,Tech Enthusiasts,Sunday,Greater than or equal to 7,0.112299465
60287,Social Media,Instagram,0.12,Health & Wellness,Wednesday,Greater than or equal to 7,0.486406619
60288,Display,Instagram,0.11,Fashionistas,Thursday,Greater than or equal to 7,0.168779428
60290,Search,Email,0.08,Health & Wellness,Saturday,Greater than or equal to 7,0.147897363
60291,Email,Email,0.1,Foodies,Sunday,Greater than or equal to 7,0.228803439
60292,Display,Instagram,0.02,Tech Enthusiasts,Monday,Greater than or equal to 7,0.266605166
60293,Email,Google Ads,0.02,Tech Enthusiasts,Tuesday,Greater than or equal to 7,0.399409739
60299,Search,Google Ads,0.05,Tech Enthusiasts,Monday,Greater than or equal to 7,0.018677043
60300,Search,YouTube,0.13,Outdoor Adventurers,Tuesday,Greater than or equal to 7,0.074679291
60302,Email,Google Ads,0.06,Fashionistas,Thursday,Greater than or equal to 7,0.053255762
60304,Display,Facebook,0.08,Fashionistas,Saturday,Greater than or equal to 7,0.06010568
60307,Email,Google Ads,0.02,Tech Enthusiasts,Tuesday,Greater than or equal to 7,0.102265769
60310,Social Media,Google Ads,0.04,Fashionistas,Friday,Greater than or equal to 7,0.03094133
60314,Display,Email,0.06,Fashionistas,Tuesday,Greater than or equal to 7,0.439953134
60320,Social Media,YouTube,0.07,Health & Wellness,Monday,Greater than or equal to 7,0.110539419
60322,Display,Instagram,0.09,Outdoor Adventurers,Wednesday,Greater than or equal to 7,0.348248206
60327,Display,Email,0.15,Tech Enthusiasts,Monday,Greater than or equal to 7,0.099736631
60328,Search,Google Ads,0.02,Fashionistas,Tuesday,Greater than or equal to 7,0.144811321
60329,Display,Instagram,0.03,Fashionistas,Wednesday,Greater than or equal to 7,0.113563546
60334,Influencer,YouTube,0.09,Health & Wellness,Monday,Greater than or equal to 7,0.148668107
60335,Display,Instagram,0.15,Tech Enthusiasts,Tuesday,Greater than or equal to 7,0.083243824
60337,Display,Google Ads,0.07,Health & Wellness,Thursday,Greater than or equal to 7,0.099106763
60338,Social Media,Google Ads,0.04,Fashionistas,Friday,Greater than or equal to 7,0.18530524
60339,Search,Google Ads,0.02,Foodies,Saturday,Greater than or equal to 7,0.154583813
60340,Display,YouTube,0.13,Foodies,Sunday,Greater than or equal to 7,0.082911581
60342,Social Media,Instagram,0.08,Health & Wellness,Tuesday,Greater than or equal to 7,0.100183824
60343,Search,Instagram,0.09,Fashionistas,Wednesday,Greater than or equal to 7,0.193594306
60346,Influencer,Instagram,0.05,Fashionistas,Saturday,Greater than or equal to 7,0.144092689
60347,Display,YouTube,0.15,Foodies,Sunday,Greater than or equal to 7,0.067265964
60350,Social Media,Facebook,0.01,Foodies,Wednesday,Greater than or equal to 7,0.091161575
60353,Social Media,YouTube,0.08,Fashionistas,Saturday,Greater than or equal to 7,0.049768346
60359,Search,Website,0.1,Tech Enthusiasts,Friday,Greater than or equal to 7,0.013452915
60364,Social Media,Facebook,0.09,Outdoor Adventurers,Wednesday,Greater than or equal to 7,0.028452393
60368,Search,Instagram,0.08,Outdoor Adventurers,Sunday,Greater than or equal to 7,0.134011728
60369,Social Media,Facebook,0.06,Foodies,Monday,Greater than or equal to 7,0.350448833
60370,Social Media,Email,0.14,Health & Wellness,Tuesday,Greater than or equal to 7,0.063840039
60371,Search,Website,0.1,Fashionistas,Wednesday,Greater than or equal to 7,0.027094128
60372,Social Media,Google Ads,0.12,Health & Wellness,Thursday,Greater than or equal to 7,0.056193858
60373,Email,Facebook,0.01,Foodies,Friday,Greater than or equal to 7,0.058655976
60374,Search,Instagram,0.06,Fashionistas,Saturday,Greater than or equal to 7,0.022460938
60380,Email,YouTube,0.11,Tech Enthusiasts,Friday,Greater than or equal to 7,0.272767268
60381,Search,Instagram,0.15,Health & Wellness,Saturday,Greater than or equal to 7,0.098100743
60383,Influencer,Facebook,0.09,Health & Wellness,Monday,Greater than or equal to 7,0.403340292
60384,Search,Email,0.11,Fashionistas,Tuesday,Greater than or equal to 7,0.154605263
60389,Email,Email,0.05,Fashionistas,Sunday,Greater than or equal to 7,0.112565445
60390,Influencer,YouTube,0.09,Foodies,Monday,Greater than or equal to 7,0.024836039
60392,Search,Instagram,0.05,Health & Wellness,Wednesday,Greater than or equal to 7,0.371681416
60400,Influencer,Facebook,0.04,Foodies,Thursday,Greater than or equal to 7,0.04490277
60403,Search,Instagram,0.02,Outdoor Adventurers,Sunday,Greater than or equal to 7,0.022783816
60407,Search,Google Ads,0.14,Foodies,Thursday,Greater than or equal to 7,0.036880165
60411,Influencer,Instagram,0.13,Foodies,Monday,Greater than or equal to 7,0.683035714
60414,Search,Google Ads,0.08,Health & Wellness,Thursday,Greater than or equal to 7,0.0657277
60417,Influencer,Google Ads,0.07,Tech Enthusiasts,Sunday,Greater than or equal to 7,0.292750929
60427,Email,Email,0.08,Foodies,Wednesday,Greater than or equal to 7,0.049118046
60429,Display,Website,0.11,Tech Enthusiasts,Friday,Greater than or equal to 7,0.870093458
60433,Display,Google Ads,0.02,Outdoor Adventurers,Tuesday,Greater than or equal to 7,0.161581921
60435,Social Media,YouTube,0.03,Health & Wellness,Thursday,Greater than or equal to 7,0.057838446
60439,Social Media,Facebook,0.06,Outdoor Adventurers,Monday,Greater than or equal to 7,0.199455412
60441,Search,Website,0.03,Tech Enthusiasts,Wednesday,Greater than or equal to 7,0.088799076
60443,Email,Facebook,0.1,Health & Wellness,Friday,Greater than or equal to 7,0.655629139
60444,Search,YouTube,0.14,Foodies,Saturday,Greater than or equal to 7,0.08346519
60453,Influencer,Google Ads,0.07,Fashionistas,Monday,Greater than or equal to 7,0.057738815
60457,Influencer,Email,0.04,Tech Enthusiasts,Friday,Greater than or equal to 7,0.57277628
60458,Search,Facebook,0.12,Health & Wellness,Saturday,Greater than or equal to 7,0.079318389
60459,Search,Google Ads,0.13,Outdoor Adventurers,Sunday,Greater than or equal to 7,0.179848549
60460,Display,Instagram,0.04,Foodies,Monday,Greater than or equal to 7,0.083098023
60462,Influencer,Instagram,0.11,Health & Wellness,Wednesday,Greater than or equal to 7,0.056798012
60463,Social Media,Website,0.09,Foodies,Thursday,Greater than or equal to 7,0.04688755
60464,Email,YouTube,0.04,Tech Enthusiasts,Friday,Greater than or equal to 7,0.026677959
60467,Email,Website,0.01,Health & Wellness,Monday,Greater than or equal to 7,0.099275504
60468,Email,Email,0.09,Outdoor Adventurers,Tuesday,Greater than or equal to 7,0.12601476
60469,Influencer,YouTube,0.1,Health & Wellness,Wednesday,Greater than or equal to 7,0.056428342
60470,Display,Website,0.04,Outdoor Adventurers,Thursday,Greater than or equal to 7,0.092134831
60473,Email,Email,0.08,Health & Wellness,Sunday,Greater than or equal to 7,0.246803069
60479,Influencer,Website,0.15,Foodies,Saturday,Greater than or equal to 7,0.071258907
60481,Email,Facebook,0.1,Foodies,Monday,Greater than or equal to 7,0.064298678
60482,Influencer,Email,0.14,Health & Wellness,Tuesday,Greater than or equal to 7,0.018775603
60485,Search,YouTube,0.08,Fashionistas,Friday,Greater than or equal to 7,0.098917456
60487,Email,Email,0.14,Foodies,Sunday,Greater than or equal to 7,0.08650588
60494,Display,Instagram,0.14,Outdoor Adventurers,Sunday,Greater than or equal to 7,0.257067719
60501,Influencer,Email,0.07,Health & Wellness,Sunday,Greater than or equal to 7,0.065283917
60504,Influencer,YouTube,0.09,Tech Enthusiasts,Wednesday,Greater than or equal to 7,0.014714286
60512,Social Media,Facebook,0.02,Fashionistas,Thursday,Greater than or equal to 7,0.377358491
