Campaign_ID,Campaign_Type,Target_Audience,Duration_in_Days,Channel_Used,Conversion_Rate,ROI,Location,Language,Customer_Segment,Date,Engagement_Score_Segment
8190,Influencer,Men 25-34,30,Email,0.12,2.91,Miami,Mandarin,Tech Enthusiasts,6/9/21,Greater than or equal to 7
8192,Social Media,Women 35-44,45,Email,0.13,2.87,New York,French,Health & Wellness,6/11/21,Greater than or equal to 7
8195,Email,Men 18-24,60,Google Ads,0.03,3.07,Chicago,Mandarin,Tech Enthusiasts,6/14/21,Greater than or equal to 7
8196,Email,All Ages,60,Google Ads,0.08,5.15,Los Angeles,Spanish,Health & Wellness,6/15/21,Greater than or equal to 7
8201,Display,Men 25-34,30,Instagram,0.05,4.73,Chicago,Mandarin,Tech Enthusiasts,6/20/21,Greater than or equal to 7
8204,Influencer,Women 35-44,30,YouTube,0.13,4.66,Miami,English,Outdoor Adventurers,6/23/21,Greater than or equal to 7
8205,Display,Women 35-44,15,Email,0.1,5.45,Chicago,Spanish,Tech Enthusiasts,6/24/21,Greater than or equal to 7
8207,Social Media,All Ages,15,Google Ads,0.02,3.19,New York,German,Health & Wellness,6/26/21,Greater than or equal to 7
8210,Influencer,Women 25-34,45,YouTube,0.09,4.39,Chicago,German,Tech Enthusiasts,6/29/21,Greater than or equal to 7
8211,Influencer,Men 25-34,60,Facebook,0.06,3.59,Los Angeles,German,Fashionistas,6/30/21,Greater than or equal to 7
8215,Search,All Ages,60,Email,0.1,7.87,New York,Mandarin,Foodies,7/4/21,Greater than or equal to 7
8221,Search,Men 18-24,30,Email,0.11,5.93,Los Angeles,German,Outdoor Adventurers,7/10/21,Greater than or equal to 7
8227,Display,Men 25-34,15,YouTube,0.06,6.77,Los Angeles,French,Health & Wellness,7/16/21,Greater than or equal to 7
8228,Search,Men 25-34,30,Instagram,0.08,6.71,Los Angeles,Mandarin,Health & Wellness,7/17/21,Greater than or equal to 7
8229,Search,Men 25-34,45,Instagram,0.08,5.97,New York,French,Fashionistas,7/18/21,Greater than or equal to 7
8233,Email,Women 35-44,60,Facebook,0.07,6.51,Chicago,Spanish,Health & Wellness,7/22/21,Greater than or equal to 7
8236,Social Media,Women 25-34,15,Website,0.12,6.13,New York,French,Foodies,7/25/21,Greater than or equal to 7
8239,Influencer,Men 25-34,30,Facebook,0.04,7.75,Los Angeles,German,Outdoor Adventurers,7/28/21,Greater than or equal to 7
8241,Search,Men 18-24,45,Facebook,0.09,2.71,Los Angeles,French,Foodies,7/30/21,Greater than or equal to 7
8242,Display,All Ages,60,YouTube,0.12,5.81,Houston,Mandarin,Tech Enthusiasts,7/31/21,Greater than or equal to 7
8243,Email,All Ages,45,Instagram,0.07,7.69,Los Angeles,German,Fashionistas,8/1/21,Greater than or equal to 7
8245,Influencer,Men 25-34,30,Instagram,0.07,7.64,New York,German,Outdoor Adventurers,8/3/21,Greater than or equal to 7
8246,Display,All Ages,45,Email,0.05,5.71,Los Angeles,German,Outdoor Adventurers,8/4/21,Greater than or equal to 7
8247,Social Media,Women 25-34,45,Google Ads,0.07,7.39,Los Angeles,French,Health & Wellness,8/5/21,Greater than or equal to 7
8248,Display,Men 18-24,45,Website,0.05,4.33,Los Angeles,French,Health & Wellness,8/6/21,Greater than or equal to 7
8249,Search,Women 35-44,45,Website,0.12,7.44,Miami,Spanish,Fashionistas,8/7/21,Greater than or equal to 7
8250,Display,All Ages,15,Facebook,0.02,5.62,Chicago,French,Health & Wellness,8/8/21,Greater than or equal to 7
8260,Influencer,Men 25-34,15,Facebook,0.06,4.12,Los Angeles,German,Tech Enthusiasts,8/18/21,Greater than or equal to 7
8261,Social Media,Men 25-34,45,YouTube,0.03,3.73,Chicago,French,Tech Enthusiasts,8/19/21,Greater than or equal to 7
8267,Email,Women 25-34,30,Website,0.05,6.2,New York,French,Outdoor Adventurers,8/25/21,Greater than or equal to 7
8271,Email,Men 18-24,60,Google Ads,0.13,4.02,Los Angeles,German,Tech Enthusiasts,8/29/21,Greater than or equal to 7
8273,Search,Women 35-44,30,Instagram,0.13,3.86,Chicago,Spanish,Health & Wellness,8/31/21,Greater than or equal to 7
8275,Email,Men 25-34,30,Google Ads,0.01,3.13,Miami,Mandarin,Fashionistas,9/2/21,Greater than or equal to 7
8277,Influencer,Men 25-34,60,Facebook,0.12,3.46,Los Angeles,French,Outdoor Adventurers,9/4/21,Greater than or equal to 7
8285,Display,Men 18-24,45,Facebook,0.09,5.55,Los Angeles,French,Fashionistas,9/12/21,Greater than or equal to 7
8288,Influencer,All Ages,15,Website,0.12,7.32,Los Angeles,German,Outdoor Adventurers,9/15/21,Greater than or equal to 7
8289,Influencer,Women 25-34,15,Facebook,0.08,6.43,Miami,German,Tech Enthusiasts,9/16/21,Greater than or equal to 7
8290,Email,Women 35-44,30,Facebook,0.08,7.96,Chicago,Mandarin,Foodies,9/17/21,Greater than or equal to 7
8292,Influencer,Men 18-24,45,Instagram,0.03,4.52,Chicago,Spanish,Health & Wellness,9/19/21,Greater than or equal to 7
8295,Display,Women 35-44,45,Website,0.13,5.54,Houston,French,Outdoor Adventurers,9/22/21,Greater than or equal to 7
8296,Search,Women 35-44,45,Google Ads,0.06,5.29,Houston,English,Foodies,9/23/21,Greater than or equal to 7
8298,Display,Women 35-44,30,Instagram,0.07,2.1,New York,Mandarin,Fashionistas,9/25/21,Greater than or equal to 7
8300,Influencer,All Ages,30,Facebook,0.1,3.24,Los Angeles,German,Foodies,9/27/21,Greater than or equal to 7
8302,Email,All Ages,15,Website,0.04,2.53,Houston,French,Fashionistas,9/29/21,Greater than or equal to 7
8306,Influencer,Women 25-34,60,Facebook,0.08,2.84,Chicago,Spanish,Tech Enthusiasts,10/3/21,Greater than or equal to 7
8307,Social Media,All Ages,30,Email,0.12,7.93,Miami,English,Outdoor Adventurers,10/4/21,Greater than or equal to 7
8309,Display,All Ages,30,Website,0.06,6.49,Los Angeles,French,Health & Wellness,10/6/21,Greater than or equal to 7
8311,Search,Women 25-34,60,Website,0.13,7.76,New York,German,Outdoor Adventurers,10/8/21,Greater than or equal to 7
8313,Social Media,Men 25-34,15,Facebook,0.08,5.4,Los Angeles,Spanish,Fashionistas,10/10/21,Greater than or equal to 7
8314,Search,Men 25-34,60,Facebook,0.02,5.2,Miami,Spanish,Foodies,10/11/21,Greater than or equal to 7
8317,Email,All Ages,15,Instagram,0.04,2.83,New York,French,Fashionistas,10/14/21,Greater than or equal to 7
8318,Display,Men 18-24,15,Email,0.06,2.07,Los Angeles,English,Fashionistas,10/15/21,Greater than or equal to 7
8324,Email,Women 25-34,30,YouTube,0.09,7.27,Los Angeles,French,Tech Enthusiasts,10/21/21,Greater than or equal to 7
8325,Social Media,Women 35-44,30,Google Ads,0.08,7.64,Los Angeles,Spanish,Health & Wellness,10/22/21,Greater than or equal to 7
8328,Display,Women 35-44,60,Email,0.07,5.16,Los Angeles,French,Tech Enthusiasts,10/25/21,Greater than or equal to 7
8331,Search,Women 25-34,15,Email,0.06,4.99,Chicago,Spanish,Fashionistas,10/28/21,Greater than or equal to 7
8333,Social Media,Men 25-34,45,Instagram,0.14,2.09,Chicago,French,Tech Enthusiasts,10/30/21,Greater than or equal to 7
8334,Email,Women 35-44,45,YouTube,0.1,5.9,Houston,German,Outdoor Adventurers,10/31/21,Greater than or equal to 7
8336,Display,Men 18-24,45,Website,0.14,7.77,Miami,English,Health & Wellness,11/2/21,Greater than or equal to 7
8337,Influencer,All Ages,45,YouTube,0.12,3.46,New York,English,Health & Wellness,11/3/21,Greater than or equal to 7
8338,Search,Men 25-34,15,Instagram,0.15,6.89,Chicago,Spanish,Outdoor Adventurers,11/4/21,Greater than or equal to 7
8341,Influencer,Men 25-34,15,Facebook,0.1,3.26,Miami,English,Health & Wellness,11/7/21,Greater than or equal to 7
8342,Display,Women 35-44,15,Google Ads,0.12,6.94,Chicago,French,Health & Wellness,11/8/21,Greater than or equal to 7
8351,Social Media,Women 25-34,45,Facebook,0.12,5.13,Los Angeles,German,Foodies,11/17/21,Greater than or equal to 7
8352,Email,Women 25-34,60,Email,0.04,3.2,New York,English,Foodies,11/18/21,Greater than or equal to 7
8353,Display,Women 35-44,30,Email,0.01,5.99,Houston,Mandarin,Tech Enthusiasts,11/19/21,Greater than or equal to 7
8357,Search,Women 25-34,45,Instagram,0.1,5.14,Chicago,Mandarin,Health & Wellness,11/23/21,Greater than or equal to 7
8358,Social Media,Women 25-34,45,Facebook,0.1,3.95,Miami,German,Fashionistas,11/24/21,Greater than or equal to 7
8360,Email,Women 35-44,15,Facebook,0.02,2.42,Houston,German,Outdoor Adventurers,11/26/21,Greater than or equal to 7
8373,Search,Men 25-34,15,Google Ads,0.05,7.55,Chicago,Mandarin,Health & Wellness,12/9/21,Greater than or equal to 7
8377,Search,Men 18-24,45,Instagram,0.05,2.73,Miami,English,Fashionistas,12/13/21,Greater than or equal to 7
8378,Email,All Ages,45,Email,0.08,4.45,Chicago,German,Foodies,12/14/21,Greater than or equal to 7
8379,Search,Women 25-34,15,Instagram,0.13,2.88,New York,French,Outdoor Adventurers,12/15/21,Greater than or equal to 7
8380,Display,Women 25-34,30,Google Ads,0.11,2.87,New York,Mandarin,Outdoor Adventurers,12/16/21,Greater than or equal to 7
8383,Social Media,All Ages,30,Website,0.07,5.74,Los Angeles,German,Outdoor Adventurers,12/19/21,Greater than or equal to 7
8386,Social Media,All Ages,60,Instagram,0.15,6.52,Miami,English,Outdoor Adventurers,12/22/21,Greater than or equal to 7
8390,Display,Men 18-24,15,Website,0.14,6.75,Miami,French,Outdoor Adventurers,12/26/21,Greater than or equal to 7
8395,Email,Women 25-34,15,Email,0.1,2.07,Los Angeles,French,Tech Enthusiasts,12/31/21,Greater than or equal to 7
8399,Influencer,Men 25-34,30,Email,0.13,4.38,Chicago,Mandarin,Outdoor Adventurers,1/4/21,Greater than or equal to 7
8400,Email,All Ages,15,YouTube,0.14,3.93,Houston,English,Fashionistas,1/5/21,Greater than or equal to 7
8404,Influencer,Women 35-44,30,Instagram,0.06,3.58,Los Angeles,Mandarin,Fashionistas,1/9/21,Greater than or equal to 7
8406,Search,Women 35-44,30,Instagram,0.13,7.32,New York,French,Foodies,1/11/21,Greater than or equal to 7
8408,Influencer,All Ages,45,Instagram,0.12,7.15,Miami,German,Foodies,1/13/21,Greater than or equal to 7
8409,Email,Men 18-24,60,Instagram,0.13,4.33,New York,Spanish,Outdoor Adventurers,1/14/21,Greater than or equal to 7
8410,Display,All Ages,15,Instagram,0.13,6.79,Los Angeles,English,Foodies,1/15/21,Greater than or equal to 7
8413,Social Media,Women 35-44,15,Facebook,0.07,4.29,Houston,Mandarin,Foodies,1/18/21,Greater than or equal to 7
8416,Social Media,All Ages,45,Facebook,0.08,7.66,Chicago,German,Foodies,1/21/21,Greater than or equal to 7
8417,Influencer,Men 25-34,45,Facebook,0.13,6.42,Houston,French,Health & Wellness,1/22/21,Greater than or equal to 7
8420,Search,Men 18-24,15,Facebook,0.11,3.75,Los Angeles,English,Tech Enthusiasts,1/25/21,Greater than or equal to 7
8422,Search,Women 35-44,15,Email,0.05,7.46,Chicago,Mandarin,Foodies,1/27/21,Greater than or equal to 7
8424,Display,Women 35-44,45,Google Ads,0.03,5.21,Chicago,English,Outdoor Adventurers,1/29/21,Greater than or equal to 7
8425,Email,Women 35-44,30,Google Ads,0.1,7.75,Los Angeles,English,Fashionistas,1/30/21,Greater than or equal to 7
8427,Display,Women 35-44,15,Facebook,0.14,2.56,New York,French,Foodies,2/1/21,Greater than or equal to 7
8429,Display,Men 18-24,45,Google Ads,0.03,6.12,Houston,Spanish,Health & Wellness,2/3/21,Greater than or equal to 7
8430,Search,Women 35-44,30,Email,0.14,4.34,Miami,French,Health & Wellness,2/4/21,Greater than or equal to 7
8433,Social Media,Women 25-34,30,Instagram,0.05,4.88,Chicago,French,Foodies,2/7/21,Greater than or equal to 7
8439,Social Media,Men 25-34,30,Website,0.09,7.99,Miami,English,Foodies,2/13/21,Greater than or equal to 7
8441,Display,Men 25-34,60,YouTube,0.08,5.15,New York,English,Tech Enthusiasts,2/15/21,Greater than or equal to 7
8442,Email,Men 18-24,60,Instagram,0.12,5.48,Chicago,German,Fashionistas,2/16/21,Greater than or equal to 7
8446,Search,Women 25-34,15,YouTube,0.02,4.16,Chicago,Mandarin,Fashionistas,2/20/21,Greater than or equal to 7
8450,Email,Men 25-34,45,Google Ads,0.02,6.5,Houston,Mandarin,Tech Enthusiasts,2/24/21,Greater than or equal to 7
8451,Email,All Ages,60,Google Ads,0.05,3.39,Los Angeles,German,Tech Enthusiasts,2/25/21,Greater than or equal to 7
8453,Search,Men 25-34,45,Website,0.08,4.48,Chicago,Mandarin,Health & Wellness,2/27/21,Greater than or equal to 7
8456,Influencer,Women 35-44,60,Google Ads,0.13,2.7,Houston,French,Outdoor Adventurers,3/2/21,Greater than or equal to 7
8457,Social Media,Women 35-44,30,YouTube,0.06,7.23,New York,Spanish,Fashionistas,3/3/21,Greater than or equal to 7
8458,Social Media,Women 35-44,45,Facebook,0.1,2.19,Miami,Spanish,Foodies,3/4/21,Greater than or equal to 7
8459,Influencer,Women 25-34,30,Website,0.06,4.69,Los Angeles,Spanish,Fashionistas,3/5/21,Greater than or equal to 7
8460,Influencer,All Ages,30,Facebook,0.08,3.76,Houston,Spanish,Tech Enthusiasts,3/6/21,Greater than or equal to 7
8461,Influencer,All Ages,45,Instagram,0.14,6.49,New York,Mandarin,Foodies,3/7/21,Greater than or equal to 7
8464,Display,Men 25-34,45,Facebook,0.08,6.29,Houston,Mandarin,Fashionistas,3/10/21,Greater than or equal to 7
8466,Search,Men 18-24,30,Facebook,0.11,6.21,New York,Spanish,Tech Enthusiasts,3/12/21,Greater than or equal to 7
8468,Display,Men 18-24,30,YouTube,0.05,2.02,Miami,Spanish,Tech Enthusiasts,3/14/21,Greater than or equal to 7
8469,Email,All Ages,45,Email,0.05,5.37,New York,French,Tech Enthusiasts,3/15/21,Greater than or equal to 7
8471,Display,Men 18-24,60,Instagram,0.05,3.82,Los Angeles,German,Tech Enthusiasts,3/17/21,Greater than or equal to 7
8476,Search,Women 25-34,45,Facebook,0.09,4.7,Houston,French,Health & Wellness,3/22/21,Greater than or equal to 7
8477,Display,Women 35-44,30,YouTube,0.1,3.19,Los Angeles,English,Outdoor Adventurers,3/23/21,Greater than or equal to 7
8478,Social Media,Women 25-34,45,Instagram,0.12,2.72,Chicago,French,Health & Wellness,3/24/21,Greater than or equal to 7
8480,Social Media,Women 25-34,45,YouTube,0.03,5.06,Los Angeles,Spanish,Outdoor Adventurers,3/26/21,Greater than or equal to 7
8482,Social Media,Men 18-24,15,Email,0.04,2.67,Chicago,German,Foodies,3/28/21,Greater than or equal to 7
8484,Display,Women 35-44,45,Google Ads,0.04,7.83,Houston,French,Outdoor Adventurers,3/30/21,Greater than or equal to 7
8486,Social Media,Men 25-34,30,Instagram,0.14,4.42,New York,Mandarin,Foodies,4/1/21,Greater than or equal to 7
8487,Email,Men 25-34,15,YouTube,0.14,2.73,Chicago,French,Outdoor Adventurers,4/2/21,Greater than or equal to 7
8489,Email,Men 25-34,30,Instagram,0.12,7.74,New York,French,Tech Enthusiasts,4/4/21,Greater than or equal to 7
8493,Email,Women 25-34,45,Website,0.05,4.85,Houston,Spanish,Health & Wellness,4/8/21,Greater than or equal to 7
8494,Email,Women 35-44,15,YouTube,0.04,5.89,New York,French,Fashionistas,4/9/21,Greater than or equal to 7
8497,Influencer,Men 18-24,60,Website,0.14,7.42,New York,French,Tech Enthusiasts,4/12/21,Greater than or equal to 7
8500,Influencer,All Ages,60,Instagram,0.12,5.5,Los Angeles,English,Foodies,4/15/21,Greater than or equal to 7
8502,Influencer,Women 25-34,45,Facebook,0.13,6.76,Los Angeles,Mandarin,Fashionistas,4/17/21,Greater than or equal to 7
8504,Search,Women 35-44,30,Facebook,0.12,6.84,Los Angeles,English,Fashionistas,4/19/21,Greater than or equal to 7
8506,Influencer,All Ages,30,YouTube,0.12,3.87,Miami,German,Tech Enthusiasts,4/21/21,Greater than or equal to 7
8508,Influencer,Men 25-34,45,Email,0.02,5.01,Los Angeles,Mandarin,Outdoor Adventurers,4/23/21,Greater than or equal to 7
8510,Display,Women 25-34,30,Google Ads,0.1,3.05,Chicago,Spanish,Fashionistas,4/25/21,Greater than or equal to 7
8514,Email,Men 25-34,30,Google Ads,0.07,2.4,Houston,Mandarin,Tech Enthusiasts,4/29/21,Greater than or equal to 7
8516,Search,Women 25-34,60,Website,0.13,4.25,Houston,French,Outdoor Adventurers,5/1/21,Greater than or equal to 7
8520,Email,Men 25-34,45,Instagram,0.07,4.48,Houston,English,Foodies,5/5/21,Greater than or equal to 7
8523,Social Media,Women 25-34,45,Facebook,0.01,6.66,Chicago,German,Outdoor Adventurers,5/8/21,Greater than or equal to 7
8525,Influencer,All Ages,60,Facebook,0.07,6.88,Los Angeles,Spanish,Health & Wellness,5/10/21,Greater than or equal to 7
8529,Display,Men 18-24,60,Email,0.12,7.74,Los Angeles,Spanish,Fashionistas,5/14/21,Greater than or equal to 7
8538,Influencer,Men 25-34,45,Website,0.14,4.81,Los Angeles,English,Foodies,5/23/21,Greater than or equal to 7
8540,Search,Women 25-34,15,YouTube,0.14,4.38,Los Angeles,Mandarin,Fashionistas,5/25/21,Greater than or equal to 7
8541,Email,All Ages,15,Facebook,0.13,5.94,Chicago,French,Outdoor Adventurers,5/26/21,Greater than or equal to 7
8548,Display,Women 25-34,45,Email,0.1,3.28,Houston,German,Fashionistas,6/2/21,Greater than or equal to 7
8552,Email,Men 25-34,45,Email,0.11,2.18,Chicago,German,Outdoor Adventurers,6/6/21,Greater than or equal to 7
8557,Influencer,All Ages,45,Google Ads,0.1,5.55,Los Angeles,English,Fashionistas,6/11/21,Greater than or equal to 7
8558,Display,Women 25-34,30,Google Ads,0.09,2.65,New York,Spanish,Outdoor Adventurers,6/12/21,Greater than or equal to 7
8559,Influencer,Men 25-34,60,Facebook,0.1,4.63,Los Angeles,Mandarin,Health & Wellness,6/13/21,Greater than or equal to 7
8561,Influencer,Women 25-34,60,Email,0.12,6.5,Los Angeles,English,Health & Wellness,6/15/21,Greater than or equal to 7
8564,Social Media,Men 18-24,30,Google Ads,0.08,7.23,Los Angeles,Spanish,Foodies,6/18/21,Greater than or equal to 7
8566,Search,All Ages,30,YouTube,0.12,5.99,Los Angeles,English,Tech Enthusiasts,6/20/21,Greater than or equal to 7
8567,Influencer,All Ages,45,YouTube,0.03,5.52,Chicago,Spanish,Foodies,6/21/21,Greater than or equal to 7
8569,Display,Women 35-44,45,YouTube,0.14,4.3,Los Angeles,Mandarin,Outdoor Adventurers,6/23/21,Greater than or equal to 7
8572,Social Media,Men 25-34,45,Google Ads,0.12,4.14,New York,English,Foodies,6/26/21,Greater than or equal to 7
8578,Social Media,Women 25-34,30,Facebook,0.04,3.4,New York,Mandarin,Tech Enthusiasts,7/2/21,Greater than or equal to 7
8580,Display,Women 35-44,45,Google Ads,0.07,3.81,Miami,German,Fashionistas,7/4/21,Greater than or equal to 7
8582,Display,Men 25-34,60,Google Ads,0.02,2.29,New York,Mandarin,Outdoor Adventurers,7/6/21,Greater than or equal to 7
8584,Influencer,Men 25-34,30,YouTube,0.14,7.79,Chicago,German,Tech Enthusiasts,7/8/21,Greater than or equal to 7
8585,Search,Women 35-44,60,Facebook,0.12,5.94,Los Angeles,English,Tech Enthusiasts,7/9/21,Greater than or equal to 7
8586,Search,Women 25-34,60,Facebook,0.02,2.59,Miami,Mandarin,Fashionistas,7/10/21,Greater than or equal to 7
8590,Email,Women 35-44,15,Email,0.11,4.73,Chicago,French,Health & Wellness,7/14/21,Greater than or equal to 7
8591,Email,Women 25-34,60,Instagram,0.02,6.41,New York,French,Health & Wellness,7/15/21,Greater than or equal to 7
8596,Social Media,Women 25-34,60,YouTube,0.08,3.51,Chicago,Mandarin,Foodies,7/20/21,Greater than or equal to 7
8599,Search,Men 18-24,45,Instagram,0.13,6.51,Miami,Mandarin,Health & Wellness,7/23/21,Greater than or equal to 7
8600,Social Media,Men 18-24,15,Google Ads,0.03,7.67,Houston,Spanish,Fashionistas,7/24/21,Greater than or equal to 7
8601,Email,Men 25-34,60,Google Ads,0.01,2.55,Chicago,French,Tech Enthusiasts,7/25/21,Greater than or equal to 7
8602,Influencer,Men 25-34,15,Email,0.05,7.02,Los Angeles,French,Health & Wellness,7/26/21,Greater than or equal to 7
8603,Influencer,Women 25-34,30,Facebook,0.04,2.82,Los Angeles,Mandarin,Outdoor Adventurers,7/27/21,Greater than or equal to 7
8604,Social Media,Women 25-34,30,YouTube,0.05,2.7,Los Angeles,Mandarin,Health & Wellness,7/28/21,Greater than or equal to 7
8610,Email,All Ages,60,Instagram,0.07,4.79,Houston,French,Foodies,8/3/21,Greater than or equal to 7
8614,Email,Women 35-44,60,YouTube,0.1,3.6,Los Angeles,Mandarin,Foodies,8/7/21,Greater than or equal to 7
